"","CPU","MCS","SNR","bsr","buff_state1","buff_state2","dec_error","net_load","throughput","txgain","what","SNR_group"
"656",0.46,18,8.50379746835443,62582.4340538156,"183076.545454545","184176.7",0.00802496656263932,"Load = 50%",0.0556573972658209,50,"i7-5600U  @ 2.60GHz","Low SNR"
"657",0.44,10,5.064,42546.5810865191,"183797","183980.6",0,"Load = 50%",0,55,"i7-5600U  @ 2.60GHz","Low SNR"
"658",0.54,10,36.0601888276947,2843.25490196078,"2034.53566433566","1832.75",0.983490566037736,"Load = 10%",2.29527586599795,80,"i7-5600U  @ 2.60GHz","High SNR"
"659",0.64,2,36.234416395901,148623.178410795,"184317.811912226","183624.555555556",1,"Load = 90%",2.01277311831693,80,"i7-5600U  @ 2.60GHz","High SNR"
"660",0.52,0,10.6915325771564,122806.395266868,"125877.568047337","131520.111111111",0.950642155628305,"Load = 10%",1.17745530832861,45,"i7-5600U  @ 2.60GHz","Low SNR"
"661",0.64,0,14.850303030303,149886.949737434,"184339.335731415","183537.444444444",0.981990995497749,"Load = 50%",1.22457877374065,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"662",0.7,18,34.6701639344262,1484.42019543974,"1988.68251273345","4774.11111111111",0.866449511400652,"Load = 10%",2.591220534374,75,"i7-5600U  @ 2.60GHz","High SNR"
"663",0.44,14,5.76,136270.587825279,"183405.833333333","184097",0,"Load = 90%",0,60,"i7-5600U  @ 2.60GHz","Low SNR"
"664",0.62,10,29.3154353562005,1419.98550724638,"974.46875","1489.44444444444",0.994722955145119,"Load = 5%",1.32078619034698,65,"i7-5600U  @ 2.60GHz","High SNR"
"665",0.6,2,20.1270263226479,148602.008028098,"184393.290734824","183579.75",0.960853199498118,"Load = 90%",1.92649493689111,55,"i7-5600U  @ 2.60GHz","High SNR"
"666",0.54,12,7.13333333333333,139443.673239437,NA,"183941",0,"Load = 90%",0,70,"i7-5600U  @ 2.60GHz","Low SNR"
"667",0.56,14,32.2799906933457,4585.91581395349,"6424.21132075472","8382.44444444445",1,"Load = 30%",5.53934260657393,70,"i7-5600U  @ 2.60GHz","High SNR"
"668",0.6,8,29.0385997854077,144112.789023162,"183705.224848485","183363.111111111",0.938569989929507,"Load = 70%",5.74651517541161,65,"i7-5600U  @ 2.60GHz","High SNR"
"669",0.58,10,25.5688732394366,1589.60784313725,"951.751046025105","695.666666666667",0.987341772151899,"Load = 5%",1.24326469808991,60,"i7-5600U  @ 2.60GHz","High SNR"
"670",0.6,2,34.1286901270772,3372.97606253053,"1086.31259044863","3221.75",1,"Load = 5%",1.00880996161247,75,"i7-5600U  @ 2.60GHz","High SNR"
"671",0.64,4,32.0554977228367,2274.96486662329,"951.666189111748","2161.875",1,"Load = 5%",1.19886279305342,70,"i7-5600U  @ 2.60GHz","High SNR"
"672",0.6,4,15.0298927613941,147261.148594378,"183900.755905512","183289.888888889",0.936480040170726,"Load = 50%",3.00279998900201,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"673",0.54,2,7.20151642796967,148632.094781951,"184382.654296875","183589.333333333",0.708774583963691,"Load = 90%",1.41178529253247,75,"i7-5600U  @ 2.60GHz","Low SNR"
"674",0.66,0,37.2614,149955.222194451,"184237.133016627","183699.375",1,"Load = 30%",1.24799968800008,80,"i7-5600U  @ 2.60GHz","High SNR"
"675",0.66,0,20.1306423394151,145548.655086228,"166994.82388664","169672",1,"Load = 10%",1.24798640356906,55,"i7-5600U  @ 2.60GHz","High SNR"
"676",0.44,0,28.5803278688525,147849.351214003,"184303","183849",0.00761206653510008,"Load = 70%",0.00839648023707709,80,"i7-5600U  @ 2.60GHz","High SNR"
"677",0.68,10,15.1955727863932,134719.774556361,"157950.91003672","156827.888888889",0.999,"Load = 50%",7.93099797502751,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"678",0.52,16,8.54705882352941,136091.268472906,"183749.666666667","183536.2",0.00123558484349259,"Load = 100%",0.0101517715851393,55,"i7-5600U  @ 2.60GHz","Low SNR"
"679",0.6,2,31.8235136582753,148607.377576672,"184352.201413428","183953.444444444",0.938662644544997,"Load = 70%",1.87862625357723,70,"i7-5600U  @ 2.60GHz","High SNR"
"680",0.44,6,16.6270833333333,144482.438608943,"184306.5","184165.4",0.00214285714285714,"Load = 70%",0.00716254779343488,80,"i7-5600U  @ 2.60GHz","Medium SNR"
"681",0.52,6,6.88947368421053,144791.082833133,NA,"183989",0,"Load = 70%",0,65,"i7-5600U  @ 2.60GHz","Low SNR"
"682",0.52,12,7.01428571428571,139159.947504621,"184067","183903.8",0.000374391613627855,"Load = 90%",0.00228589884897593,55,"i7-5600U  @ 2.60GHz","Low SNR"
"683",0.66,2,10.2968757810547,148826.603349163,"184025.936170213","183606.666666667",1,"Load = 30%",2.01272784392683,45,"i7-5600U  @ 2.60GHz","Low SNR"
"684",0.6,14,29.7299120234604,138349.784338896,"184114.333333333","184446.2",0.0961414790996785,"Load = 100%",0.85137904940849,70,"i7-5600U  @ 2.60GHz","High SNR"
"685",0.62,10,15.0078538102644,143246.599597586,"183715.62752809","183381",0.966540880503145,"Load = 90%",7.6262641008361,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"686",0.54,10,32.3282023388632,142810.559670782,"174549.990694789","178418",0.945973758682789,"Load = 50%",7.29828851894687,70,"i7-5600U  @ 2.60GHz","High SNR"
"687",0.6,6,15.2444444444444,3193.82273901809,"2398.79474342929","4264.625",1,"Load = 10%",2.18952726309092,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"688",0.7,14,20.4768564356436,7827.22448979592,"14631.6048341765","19237.4444444444",1,"Load = 50%",8.59931672474765,55,"i7-5600U  @ 2.60GHz","High SNR"
"689",0.66,2,34.0497995991984,4027.49398797595,"1139.28506097561","1816.11111111111",1,"Load = 5%",0.992537623129218,75,"i7-5600U  @ 2.60GHz","High SNR"
"690",0.48,18,30.0411764705882,446.673842841765,"139508.308411215","157952.5",0.0936490850376749,"Load = 10%",0.280560595316975,65,"i7-5600U  @ 2.60GHz","High SNR"
"691",0.44,12,15.6213804713805,2423.71452702703,"1891.06871345029","1391.55555555556",1,"Load = 10%",2.39544736433657,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"692",0.62,6,15.517461669506,1781.65384615385,"1052.68251533742","1853.375",1,"Load = 5%",1.30232692993116,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"693",0.66,6,28.7322751322751,145682.706676669,"183936.954608939","183377.555555556",0.986993496748374,"Load = 100%",4.67878049889954,65,"i7-5600U  @ 2.60GHz","High SNR"
"694",0.44,4,21.2145161290323,145922.769379845,"184316.333333333","184039.888888889",0.00455580865603645,"Load = 100%",0.011243797611643,80,"i7-5600U  @ 2.60GHz","High SNR"
"695",0.54,8,28.9366875169976,144015.782319877,"183938.864395887","183562.888888889",0.939192641798671,"Load = 90%",5.66701904571687,65,"i7-5600U  @ 2.60GHz","High SNR"
"696",0.56,4,32.0685911016949,147308.239557121,"183403.471889401","183320.888888889",0.950176144942124,"Load = 30%",3.04025106637965,70,"i7-5600U  @ 2.60GHz","High SNR"
"697",0.62,18,10.017,16161.4951989026,NA,"183547",0.00370713623725672,"Load = 70%",0.0165520434987628,45,"i7-5600U  @ 2.60GHz","Low SNR"
"698",0.4,8,13.1941176470588,142633.429505517,"183916","184047.444444444",0.000824062628759786,"Load = 100%",0.00309956683553473,80,"i7-5600U  @ 2.60GHz","Medium SNR"
"699",0.66,14,21.4024809160305,2599.3832221163,"2169.53963414634","2352.11111111111",1,"Load = 10%",2.48339755681723,55,"i7-5600U  @ 2.60GHz","High SNR"
"700",0.5,14,11.5718778908418,2471.89012003693,"2013.12425149701","2340.25",1,"Load = 10%",2.60000768965357,45,"i7-5600U  @ 2.60GHz","Low SNR"
"701",0.7,8,19.9765058735316,144113.196401799,"183708.057524695","183145.25",1,"Load = 90%",6.16711879707817,55,"i7-5600U  @ 2.60GHz","High SNR"
"702",0.54,14,5.76478873239437,97532.1953679492,"184180.846153846","184226.2",0,"Load = 100%",0,50,"i7-5600U  @ 2.60GHz","Low SNR"
"703",0.44,12,8.96363636363636,140072.425587467,"183797","184033.8",0,"Load = 100%",0,80,"i7-5600U  @ 2.60GHz","Low SNR"
"704",0.6,10,10.3129273504273,143304.332151899,"183612.6827774","182771.888888889",0.945316455696202,"Load = 90%",7.41217820841645,45,"i7-5600U  @ 2.60GHz","Low SNR"
"705",0.6,8,24.7974297827239,144200.076497232,"183698.522542498","182902.555555556",0.949672873678913,"Load = 70%",5.81743725303815,60,"i7-5600U  @ 2.60GHz","High SNR"
"706",0.6,16,9.04722222222222,128416.604360257,"181579.555555556","184423",0.00821722043586995,"Load = 30%",0.0774979507320743,45,"i7-5600U  @ 2.60GHz","Low SNR"
"707",0.62,12,14.9823107569721,141102.975399442,"182614.489272632","182531.888888889",0.954603094090794,"Load = 70%",8.54801570669244,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"708",0.42,2,15.1815217391304,82777.5248143806,"101273.55","163242",0.0196850393700787,"Load = 30%",0.0226713531195233,65,"i7-5600U  @ 2.60GHz","Medium SNR"
"709",0.56,2,32.5299150307647,7684.73635857461,"5884.72935779817","11247.8888888889",0.950153160679476,"Load = 10%",1.70954201249909,70,"i7-5600U  @ 2.60GHz","High SNR"
"710",0.54,6,6.98282582216809,145882.990775909,"183817.606060606","183753.555555556",0.345632121540966,"Load = 50%",1.50754941578956,55,"i7-5600U  @ 2.60GHz","Low SNR"
"711",0.44,0,13.7527472527473,150077.728967254,"184221.222222222","184318.090909091",0.0268790443006471,"Load = 50%",0.0106542154189173,60,"i7-5600U  @ 2.60GHz","Medium SNR"
"712",0.64,4,10.6234924623116,3403.86010037641,"1297.64156626506","2714.66666666667",1,"Load = 5%",1.24821006977362,45,"i7-5600U  @ 2.60GHz","Low SNR"
"713",0.52,4,36.0811376146789,3625.06442166911,"2681.10544611819","3307.88888888889",1,"Load = 10%",2.11997590375771,80,"i7-5600U  @ 2.60GHz","High SNR"
"714",0.54,6,15.0504154382203,131075.372688118,"146069.023462783","154607.666666667",0.937674182923739,"Load = 30%",4.38920636142805,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"715",0.58,14,36.0367365542388,2537.66666666667,"2326.33284671533","1762",1,"Load = 10%",2.62766701272327,80,"i7-5600U  @ 2.60GHz","High SNR"
"716",0.68,0,28.895151212197,149869.355661085,"184444.10653753","183851.75",1,"Load = 90%",1.24791366492925,65,"i7-5600U  @ 2.60GHz","High SNR"
"717",0.66,12,38.6690932311622,1813.83928571429,"1243.68532818533","2152.55555555556",1,"Load = 5%",1.54844870453317,80,"i7-5600U  @ 2.60GHz","High SNR"
"718",0.4,8,15.15,143844.294190358,"184135.571428571","183828.777777778",0.00123711340206186,"Load = 70%",0.00464900743691222,80,"i7-5600U  @ 2.60GHz","Medium SNR"
"719",0.48,0,32.1882091592618,5747.87842519685,"3107.91428571429","7476.33333333333",0.921865154379332,"Load = 5%",0.912002583792005,70,"i7-5600U  @ 2.60GHz","High SNR"
"720",0.5,2,34.9704729309272,6732.73425544438,"4958.25750394945","17734.4444444444",0.945278022947926,"Load = 10%",1.61188754112515,75,"i7-5600U  @ 2.60GHz","High SNR"
"721",0.46,2,35.1421532846715,3710.29269406393,"1219.74068767908","3001.66666666667",1,"Load = 5%",1.08835664287598,75,"i7-5600U  @ 2.60GHz","High SNR"
"722",0.4,8,13.1,141729.531456954,"184130.714285714","183515.222222222",0.00168137873055906,"Load = 70%",0.0061992034023628,60,"i7-5600U  @ 2.60GHz","Medium SNR"
"723",0.58,14,34.008276533593,2421.82021379981,"2079.32444444444","5647.875",1,"Load = 10%",2.38604024214886,70,"i7-5600U  @ 2.60GHz","High SNR"
"724",0.54,4,29.1754777070064,2744.55371900826,"1175.34067547724","1774.625",1,"Load = 5%",1.23097487087828,65,"i7-5600U  @ 2.60GHz","High SNR"
"725",0.42,16,8.5,67937.5276509386,"184258","184055.6",0,"Load = 90%",0,70,"i7-5600U  @ 2.60GHz","Low SNR"
"726",0.5,4,37.3224751066856,147189.212573255,"184120.175152749","183394.555555556",0.549813532232286,"Load = 100%",1.66175303883561,80,"i7-5600U  @ 2.60GHz","High SNR"
"727",0.6,18,12.18,80147.6683475562,"184038.888888889","184474",0.00273224043715847,"Load = 90%",0.0282901297980669,55,"i7-5600U  @ 2.60GHz","Low SNR"
"728",0.6,14,28.8656546489564,5521.35351624093,"12060.4425531915","27508.6666666667",0.994637223974763,"Load = 50%",8.37800300375369,65,"i7-5600U  @ 2.60GHz","High SNR"
"729",0.64,8,34.8654853213436,144138.799397439,"183736.3106469","182993.222222222",0.947526989706252,"Load = 70%",5.81861817538191,75,"i7-5600U  @ 2.60GHz","High SNR"
"730",0.6,2,34.8329167708073,148834.976511744,"183961.188736682","182986.666666667",1,"Load = 30%",2.01277362137715,75,"i7-5600U  @ 2.60GHz","High SNR"
"731",0.58,10,24.8732191408374,143228.40172896,"183846.007250129","183579.444444444",0.935163996948894,"Load = 100%",7.29996868174126,60,"i7-5600U  @ 2.60GHz","High SNR"
"732",0.62,12,20.0809974923377,14932.5405476567,"22519.3026724674","45051",0.942849618119568,"Load = 50%",8.04110920864773,55,"i7-5600U  @ 2.60GHz","High SNR"
"733",0.62,0,15.0582854286428,139283.121219695,"152069.336016097","155114.888888889",1,"Load = 10%",1.24799077039047,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"734",0.64,10,35.3678860358776,5370.16789603091,"10200.3053745928","10764.75",0.989111345275729,"Load = 30%",5.35030588592925,75,"i7-5600U  @ 2.60GHz","High SNR"
"735",0.6,6,10.5177721518987,3379.56464646465,"2577.52801992528","3829.77777777778",0.980312973245835,"Load = 10%",2.2045933986391,45,"i7-5600U  @ 2.60GHz","Low SNR"
"736",0.58,8,36.0789426523298,143942.348444913,"183772.051142546","183095.5",0.586715867158672,"Load = 90%",3.43167462440317,80,"i7-5600U  @ 2.60GHz","High SNR"
"737",0.6,18,26.3095890410959,2622.55139056832,"183864","183738.2",0.0502838605028386,"Load = 70%",0.487019648606924,65,"i7-5600U  @ 2.60GHz","High SNR"
"738",0.7,16,34.5847126436782,1953.21149425287,"1936.84470989761","2464.125",1,"Load = 10%",2.4677520683029,75,"i7-5600U  @ 2.60GHz","High SNR"
"739",0.58,16,16.1232902033272,1178.23844731978,"1353.35696202532","2409.875",1,"Load = 5%",1.46874089844433,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"740",0.7,14,20.6803146430012,4058.8534214619,"7960.71428571429","6987.88888888889",0.745624270711785,"Load = 30%",4.94640284785167,55,"i7-5600U  @ 2.60GHz","High SNR"
"741",0.68,12,10.3371319520174,141049.847246892,"183523.751604938","183281.111111111",0.928172588832487,"Load = 90%",8.30667609908034,45,"i7-5600U  @ 2.60GHz","Low SNR"
"742",0.62,12,36.3536980184203,16537.4274066281,"22624.8097631012","41737",0.942307692307692,"Load = 50%",8.07568501656353,80,"i7-5600U  @ 2.60GHz","High SNR"
"743",0.54,6,28.8102473498233,145468.335195531,"184066.750656168","183545.555555556",0.930929405789741,"Load = 100%",4.34749794520137,65,"i7-5600U  @ 2.60GHz","High SNR"
"744",0.54,8,25.7147401908802,1615.70327349525,"1058.70034246575","1493.66666666667",0.994703389830508,"Load = 5%",1.29190860936159,60,"i7-5600U  @ 2.60GHz","High SNR"
"745",0.6,0,32.5335170340681,149885.184,"184345.970772443","183599.888888889",0.993,"Load = 50%",1.23892123452439,70,"i7-5600U  @ 2.60GHz","High SNR"
"746",0.48,18,5.86,77914.1907139291,NA,"183625",0,"Load = 100%",0,55,"i7-5600U  @ 2.60GHz","Low SNR"
"747",0.44,2,30.2207100591716,145650.064526485,"184345","184111",0.0482982171799028,"Load = 90%",0.0700100869119746,75,"i7-5600U  @ 2.60GHz","High SNR"
"748",0.52,8,10.9646254071661,3227.5768981181,"2042.33333333333","4869.375",1,"Load = 10%",2.22609410084354,45,"i7-5600U  @ 2.60GHz","Low SNR"
"749",0.62,16,25.0413337964571,6650.33089770355,"10904.8667315175","10659.125",1,"Load = 50%",9.0812356953667,60,"i7-5600U  @ 2.60GHz","High SNR"
"750",0.6,6,15.0775332790003,145530.209137056,"183822.96147541","183369.7",0.933993399339934,"Load = 70%",4.36254654836005,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"751",0.68,0,15.2036240939765,149891.489127718,"184437.103365385","183778.875",1,"Load = 90%",1.24793837055046,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"752",0.52,10,8.78,142811.537563254,"183341","183341",0,"Load = 90%",0,55,"i7-5600U  @ 2.60GHz","Low SNR"
"753",0.6,0,31.8005768222339,144642.226178536,"156677.566600398","166084.333333333",0.952094306496112,"Load = 10%",1.18417703103862,70,"i7-5600U  @ 2.60GHz","High SNR"
"754",0.66,2,29.0034076672513,148634.696,"184351.618819777","183950.222222222",0.99425,"Load = 90%",2.00077782887765,65,"i7-5600U  @ 2.60GHz","High SNR"
"755",0.52,8,26.0775510204082,143317.8875,"184073.487179487","184392.090909091",0.0238993710691824,"Load = 70%",0.116971168676765,75,"i7-5600U  @ 2.60GHz","High SNR"
"756",0.62,14,36.2475192604006,5112.24071231194,"12299.4549132948","18201.6666666667",0.994466646172764,"Load = 50%",8.6342465835615,80,"i7-5600U  @ 2.60GHz","High SNR"
"757",0.4,16,5.88333333333333,44731.896760022,"183299.333333333","183456.7",0,"Load = 90%",0,65,"i7-5600U  @ 2.60GHz","Low SNR"
"758",0.5,4,14.8774557165862,147359.144091487,"183293.652310924","183263",0.94178952719878,"Load = 30%",2.98233974012107,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"759",0.46,2,12.7076271186441,147095.337373737,"184222.727272727","184265.7",0.0145772594752187,"Load = 90%",0.0246397762601925,80,"i7-5600U  @ 2.60GHz","Low SNR"
"760",0.68,10,10.3062077596996,141446.426643339,"174282.618456557","174741.25",0.998,"Load = 50%",7.92340610386666,45,"i7-5600U  @ 2.60GHz","Low SNR"
"761",0.64,6,35.9798998748436,145585.669582604,"183683.571119134","183260.375",0.995001249687578,"Load = 50%",4.72026256151442,80,"i7-5600U  @ 2.60GHz","High SNR"
"762",0.56,14,25.3339641109299,6368.55493308435,"11020.012465374","27594.6666666667",0.9535536159601,"Load = 50%",8.10178008691762,60,"i7-5600U  @ 2.60GHz","High SNR"
"763",0.66,4,28.8875531117221,147166.810297426,"184232.212633452","183665.25",1,"Load = 90%",3.22104631689454,65,"i7-5600U  @ 2.60GHz","High SNR"
"764",0.6,2,37.2737237237237,148626.483379155,"184285.051490515","183872",0.99825,"Load = 100%",2.00887355447318,80,"i7-5600U  @ 2.60GHz","High SNR"
"765",0.7,8,36.3297270955166,1920.32684824903,"1070.70840197694","1798.55555555556",1,"Load = 5%",1.42257792010984,80,"i7-5600U  @ 2.60GHz","High SNR"
"766",0.7,4,31.9687328167958,147250.402798601,"184046.897959184","183192.375",1,"Load = 50%",3.2207750140776,70,"i7-5600U  @ 2.60GHz","High SNR"
"767",0.52,8,32.2408602150538,1651.33118971061,"959.57560137457","2228.22222222222",1,"Load = 5%",1.29539702845223,70,"i7-5600U  @ 2.60GHz","High SNR"
"768",0.66,2,20.1099975006248,148855.496251874,"183956.224299065","183224.875",1,"Load = 30%",2.01279173171255,55,"i7-5600U  @ 2.60GHz","High SNR"
"769",0.7,10,32.2212570621469,5483.99437412096,"8840.36593059937","7013.11111111111",0.993300423131171,"Load = 30%",5.3472411792743,70,"i7-5600U  @ 2.60GHz","High SNR"
"770",0.68,2,15.2047238190452,148840.935766058,"183945.270928463","183199",1,"Load = 30%",2.01286166078838,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"771",0.56,16,9.41,14222.6508653123,"184602","134141",0,"Load = 70%",0,60,"i7-5600U  @ 2.60GHz","Low SNR"
"772",0.48,0,31.9981076759062,150004.564931784,"184188.058375635","183653.222222222",0.944416371905002,"Load = 30%",1.16612378664378,70,"i7-5600U  @ 2.60GHz","High SNR"
"773",0.56,12,34.1806451612903,2174.32108486439,"2098.54148471616","3950.11111111111",1,"Load = 10%",2.32762561927989,75,"i7-5600U  @ 2.60GHz","High SNR"
"774",0.64,8,29.0928064842958,1899.80202020202,"1124.92618629174","1600.375",1,"Load = 5%",1.37874405113501,65,"i7-5600U  @ 2.60GHz","High SNR"
"775",0.48,16,34.1298418972332,1219.92941176471,"1347.56330749354","2238.88888888889",0.992094861660079,"Load = 5%",1.3455513407933,70,"i7-5600U  @ 2.60GHz","High SNR"
"776",0.68,16,35.386735218509,7472.19072164948,"5929.51033591731","10088.625",0.99743062692703,"Load = 30%",6.0302406772824,75,"i7-5600U  @ 2.60GHz","High SNR"
"777",0.58,2,36.0822204557499,148618.483935743,"184299.960655738","183382.444444444",0.94627165453176,"Load = 100%",1.89631192412872,80,"i7-5600U  @ 2.60GHz","High SNR"
"778",0.58,10,35.2763457164519,2848.64973464746,"1817.36890645586","3267",1,"Load = 10%",2.36728341037657,75,"i7-5600U  @ 2.60GHz","High SNR"
"779",0.48,8,35.9218781218781,2048.30561122244,"1066.76372712146","1584.55555555556",0.99601593625498,"Load = 5%",1.4012794635011,80,"i7-5600U  @ 2.60GHz","High SNR"
"780",0.66,6,15.1135690995736,145530.644,"183977.163411458","183329.111111111",0.991747936984246,"Load = 90%",4.70229790628873,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"781",0.6,0,14.7332415519399,144087.611847038,"170227.100204499","171340.333333333",0.9975,"Load = 10%",1.24485875514124,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"782",0.62,0,10.3445760926804,149821.767185148,"184501.78974359","183894.222222222",0.951831409934772,"Load = 90%",1.1836192391272,45,"i7-5600U  @ 2.60GHz","Low SNR"
"783",0.46,4,25.2542857142857,145873.244793445,"183892.714285714","184046.6",0.00483759502418798,"Load = 50%",0.0113374689100658,80,"i7-5600U  @ 2.60GHz","High SNR"
"784",0.58,2,28.8857142857143,17709.8340402969,"16287.3160377358","26258.625",0.996288441145281,"Load = 10%",1.88786226123407,65,"i7-5600U  @ 2.60GHz","High SNR"
"785",0.46,14,5.83333333333333,139035.708278581,NA,"184605",0,"Load = 90%",0,80,"i7-5600U  @ 2.60GHz","Low SNR"
"786",0.44,6,38.00625,2777.04231884058,"1889.15734720416","3265.77777777778",1,"Load = 10%",1.95768504420346,80,"i7-5600U  @ 2.60GHz","High SNR"
"787",0.44,18,8.21666666666667,8625.65013333333,NA,"183626",0,"Load = 50%",0,60,"i7-5600U  @ 2.60GHz","Low SNR"
"788",0.52,18,24.7888433981576,7695.30642633229,"11806.4642857143","124303.222222222",0.689305230288837,"Load = 50%",3.42756382663333,60,"i7-5600U  @ 2.60GHz","High SNR"
"789",0.62,2,24.8689477955099,8440.22030237581,"6884.96875","5641.375",1,"Load = 10%",1.84951074254358,60,"i7-5600U  @ 2.60GHz","High SNR"
"790",0.58,18,21.9784588441331,1067.5541958042,"1384.57108433735","1464.5",0.881326352530541,"Load = 5%",1.55304571560855,55,"i7-5600U  @ 2.60GHz","High SNR"
"791",0.64,2,24.9431642089478,148712.078980255,"184191.019471488","183500.888888889",1,"Load = 50%",2.01277613668202,60,"i7-5600U  @ 2.60GHz","High SNR"
"792",0.54,16,36.5681818181818,1499.23232323232,"1470.15348837209","2685.125",1,"Load = 5%",1.65376203618553,75,"i7-5600U  @ 2.60GHz","High SNR"
"793",0.44,10,15.9575,132126.555600649,"182961.285714286","184057.8",0.00773615635179153,"Load = 30%",0.0361159781269147,55,"i7-5600U  @ 2.60GHz","Medium SNR"
"794",0.56,2,34.8602275734321,148636.339034205,"184324.294298921","183844.555555556",0.948943661971831,"Load = 70%",1.89851412503669,75,"i7-5600U  @ 2.60GHz","High SNR"
"795",0.54,14,35.8172722982539,4023.56947715497,"7165.31578947368","5329.625",0.99811320754717,"Load = 30%",5.35050220705172,75,"i7-5600U  @ 2.60GHz","High SNR"
"796",0.52,10,15.5241430700447,2800.84661206255,"1946.91698595147","1115.75",0.994043186895011,"Load = 10%",2.44011888216383,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"797",0.48,0,30.2488907148726,149617.409673203,"184498.908256881","183944.111111111",0.299084967320261,"Load = 90%",0.356919938602763,70,"i7-5600U  @ 2.60GHz","High SNR"
"798",0.42,4,6.10769230769231,15214.5032062099,NA,"173167.6",0.00170532060027285,"Load = 10%",0.00404973271764064,55,"i7-5600U  @ 2.60GHz","Low SNR"
"799",0.4,0,12.4384615384615,21120.4634688691,NA,"183703",0,"Load = 10%",0,75,"i7-5600U  @ 2.60GHz","Low SNR"
"800",0.68,12,15.2190567066521,12109.5714673913,"18056.3052445492","34421.8888888889",0.991032608695652,"Load = 50%",8.16536815645209,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"801",0.46,10,7.11818181818182,102118.968980225,NA,"183973",0,"Load = 70%",0,80,"i7-5600U  @ 2.60GHz","Low SNR"
"802",0.62,12,28.9846468502863,141060.463930665,"183626.572235294","182938.777777778",0.933962264150943,"Load = 100%",8.32023590077409,65,"i7-5600U  @ 2.60GHz","High SNR"
"803",0.4,10,21.0933701657459,4840.79891304348,NA,"183234",0.96195652173913,"Load = 30%",0.307945589273276,55,"i7-5600U  @ 2.60GHz","High SNR"
"804",0.6,14,22.0811851851852,1308.35640648012,"1284.74734607219","1035.125",1,"Load = 5%",1.45940390544707,55,"i7-5600U  @ 2.60GHz","High SNR"
"805",0.5,10,35.1657090239411,6015.82401372213,"8207.55621301775","27158.6666666667",0.926218256691833,"Load = 30%",5.18478410030818,75,"i7-5600U  @ 2.60GHz","High SNR"
"806",0.48,10,26.6691358024691,116343.847651291,"183927.238095238","184367",0.0139712108382727,"Load = 50%",0.0656685601444792,80,"i7-5600U  @ 2.60GHz","High SNR"
"807",0.68,8,36.0032133676093,2283.75225225225,"1930.90540540541","2496",1,"Load = 10%",2.19295384716905,80,"i7-5600U  @ 2.60GHz","High SNR"
"808",0.44,2,9.7,147261.929720071,"184373","184250",0.000299490865528601,"Load = 50%",0.000505967365104951,80,"i7-5600U  @ 2.60GHz","Low SNR"
"809",0.58,14,30.8859154929577,1153.22464898596,"1297.45594713656","1140.55555555556",0.978159126365055,"Load = 5%",1.355429906032,65,"i7-5600U  @ 2.60GHz","High SNR"
"810",0.62,6,20.2446965699208,145620.340105342,"183508.302023121","182842.666666667",0.950589415600702,"Load = 50%",4.49428473155436,55,"i7-5600U  @ 2.60GHz","High SNR"
"811",0.64,8,32.4200105318589,144118.412060302,"183516.976284585","182555.333333333",0.951519718663652,"Load = 70%",5.84008133550621,70,"i7-5600U  @ 2.60GHz","High SNR"
"812",0.68,14,37.2214285714286,1037.95905511811,"1193.47109207709","1324.375",1,"Load = 5%",1.30504207411044,75,"i7-5600U  @ 2.60GHz","High SNR"
"813",0.52,8,33.5740691489362,144820.149487643,"183697.085714286","183572.444444444",0.2046553808948,"Load = 70%",1.04386712989577,80,"i7-5600U  @ 2.60GHz","High SNR"
"814",0.52,12,25.7559446254072,2666.73801916933,"2011.83309143687","4440.77777777778",0.983186549239392,"Load = 10%",2.44167359296562,60,"i7-5600U  @ 2.60GHz","High SNR"
"815",0.54,0,28.7984911717496,6257.61861958266,"3208.39299610895","3110.11111111111",1,"Load = 5%",0.970953825850925,65,"i7-5600U  @ 2.60GHz","High SNR"
"816",0.56,6,31.8732517947354,145545.801057668,"183833.641769398","183249.333333333",0.946347607052897,"Load = 70%",4.45513423310332,70,"i7-5600U  @ 2.60GHz","High SNR"
"817",0.64,10,34.8254127063532,143312.024,"183563.855397149","182854.666666667",0.998249562390598,"Load = 100%",7.92507001873249,75,"i7-5600U  @ 2.60GHz","High SNR"
"818",0.66,18,20.0653191489362,134296.332228455,"170600.004040404","164814.777777778",0.956909739928608,"Load = 100%",15.3210500368499,55,"i7-5600U  @ 2.60GHz","High SNR"
