"device","cpu","mcs","txpower","mean_load","mean_throughput","mean_goodput","mean_snr","mean_q7","mean_q11","mean_q25","mean_bler","mean_bsr","mean_turbo_its","mean_dectime","mean_overflows","mean_underflows","mean_lates"
"I7-5600U @ 2.60GHz",0.6,0,14,2.3,1.242078,1.229588,31.4735,0.9952,0.99485,0.99255,0.0217525,147225.7,1.1902,179.025,0,0.015,0.925
"I7-5600U @ 2.60GHz",0.6,0,14,5.75,1.249398,1.233243,30.79235,1,1,1,0.0423015,148088.9,1.37635,182.95,0.005,0.02,0.71
"I7-5600U @ 2.60GHz",0.6,0,14,11.5,1.287868,1.277274,31.526,1,1,1,0.0203785,149171.7,1.18335,179.52,0,0.015,0.75
"I7-5600U @ 2.60GHz",0.6,0,14,17.25,1.272164,1.262027,31.5155,1,1,1,0.0079995,149787.2,1.0719,180.65,0,0.015,0.705
"I7-5600U @ 2.60GHz",0.6,0,14,23,1.293528,1.283832,31.462,1,1,1,0.024395,149940.6,1.21675,182.435,0,0.025,1.17
"I7-5600U @ 2.60GHz",0.6,0,14,28.75,1.227525,1.21767,30.81749,1,1,1,0.02721,149896.5,1.242,181.145,0,0.02,0.8
"I7-5600U @ 2.60GHz",0.6,2,-16,2.3,1.970435,1.960015,4.2979,1,1,1,0.02692,148971.7,1.5172,178.38,0,0.01,0.12
"I7-5600U @ 2.60GHz",0.6,2,-16,5.75,2.027255,2.016124,4.3065,1,1,1,7e-04,148697.9,1.2779,176.46,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-16,11.5,2.024395,2.013209,4.3109,1,1,1,8e-04,148731,1.2792,176.68,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-16,17.25,2.016888,2.005742,4.2968,1,1,1,0.003837,148628.4,1.3103,184.96,0,0.01,0.13
"I7-5600U @ 2.60GHz",0.6,2,-16,23,2.027426,2.016239,4.3267,1,1,1,0.001414,148554.6,1.2703,177.83,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-16,28.75,2.02435,2.013172,4.3099,1,1,1,0.0015,148646.7,1.2785,176.92,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-15,2.3,2.029582,2.018499,5.7541,1,1,1,0,149002.4,1.0009,188.4,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-15,5.75,2.030428,2.019269,5.7306,1,1,1,0,148641.4,1.0017,193.3,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-15,11.5,2.027412,2.016216,5.77,1,1,1,0,148633.9,1.0014,186.17,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-15,17.25,2.027411,2.016214,5.7148,1,1,1,0,148498.2,1.0016,185.15,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-15,23,2.015053,2.003916,5.7042,1,1,1,0.00531,148520.7,1.0489,193.04,0,0.01,0.42
"I7-5600U @ 2.60GHz",0.6,2,-15,28.75,2.026376,2.015187,5.7779,1,1,1,0.001,148408.6,1.0097,195.74,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-14,2.3,2.028037,2.016982,6.5519,1,1,1,0,149248.3,1,194.84,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-14,5.75,2.026184,2.015046,6.5423,1,1,1,0,148871.8,1,186.83,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-14,11.5,2.0258,2.014606,6.5433,1,1,1,0,148654.2,1,192.4,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-14,17.25,2.029029,2.017627,6.5389,1,1,1,0,148692.6,1.0001,191.09,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-14,23,2.033134,2.021928,6.5525,1,1,1,0,148549.3,1,188.45,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-14,28.75,2.031432,2.02023,6.539,1,1,1,0,148766.9,1,186.07,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-13,2.3,2.024906,2.013969,6.5035,1,1,1,4e-04,149148.5,1.0036,193.18,0,0.01,0
"I7-5600U @ 2.60GHz",0.6,2,-13,5.75,2.032432,2.021407,6.5192,1,1,1,0,148713.1,1,192.45,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-13,11.5,2.029377,2.018184,6.5089,1,1,1,0,148557.1,1.0002,190.51,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-13,17.25,2.025825,2.014634,6.509,1,1,1,4e-04,148557,1.0035,195.75,0,0.01,0
"I7-5600U @ 2.60GHz",0.6,2,-13,23,2.03313,2.021923,6.5122,1,1,1,0,148603,1,184.48,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-13,28.75,2.027105,2.015909,6.5064,1,1,1,0,148546.7,1.0001,187.47,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-12,2.3,2.025873,2.014833,8,1,1,1,0,149028.2,1,188.8,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-12,5.75,2.021184,2.010055,7.9696,1,1,1,0.00322,148690.1,1.029,184.97,0,0.01,0.26
"I7-5600U @ 2.60GHz",0.6,2,-12,11.5,2.022512,2.011345,7.9578,1,1,1,0.00242,148623.7,1.0218,191.32,0,0.02,0.15
"I7-5600U @ 2.60GHz",0.6,2,-12,17.25,2.030561,2.019359,7.9651,1,1,1,0,148631.2,1,185.89,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-12,23,2.030273,2.019071,8.0025,1,1,1,0,148549.3,1,194.62,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-12,28.75,2.028955,2.017881,8.0193,1,1,1,0,148608.3,1,187.1,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-11,2.3,2.028925,2.01787,8.2777,1,1,1,0,149124,1,186.075,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-11,5.75,2.031665,2.020501,8.27375,1,1,1,0,148879.5,1,188.96,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-11,11.5,2.025637,2.014512,8.268,1,1,1,0,148668.4,1,186.135,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-11,17.25,2.029768,2.018569,8.27275,1,1,1,0,148548.2,1,190.635,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-11,23,2.028116,2.016916,8.26705,1,1,1,0,148514.8,1,185.17,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-11,28.75,2.025248,2.01407,8.2636,1,1,1,0.002035,148649.1,1.01835,186.2,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-10,2.3,2.02865,2.01755,9.612,1,1,1,0,149028.2,1,186.57,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-10,5.75,2.03275,2.021589,9.6088,1,1,1,0,148720.8,1,186.79,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-10,11.5,2.026615,2.015436,9.6207,1,1,1,0.0016,148687.7,1.0144,185.6,0,0.01,0.17
"I7-5600U @ 2.60GHz",0.6,2,-10,17.25,2.027186,2.015987,9.6283,1,1,1,0,148559.5,1,185.64,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-10,23,2.024181,2.013011,9.6091,1,1,1,0.0028,148692.6,1.0252,184.77,0,0.01,0.18
"I7-5600U @ 2.60GHz",0.6,2,-10,28.75,2.031778,2.020574,9.6104,1,1,1,0,148669.6,1,186,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-9,2.3,2.028419,2.017366,10.542,1,1,1,0,148976.8,1,186.13,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-9,5.75,2.027829,2.016674,10.54,1,1,1,0,148851.4,1,186.73,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-9,11.5,2.030582,2.019508,10.524,1,1,1,0,148638.9,1,189.33,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-9,17.25,2.026167,2.014971,10.539,1,1,1,0,148685,1,185.84,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-9,23,2.033132,2.021927,10.554,1,1,1,0,148493,1,184.65,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-9,28.75,2.030227,2.019028,10.559,1,1,1,1e-04,148626.2,1.0009,187.3,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-8,2.3,2.032389,2.021325,11.38,1,1,1,0,149143.2,1,187.91,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-8,5.75,2.031587,2.02044,11.401,1,1,1,0,148820.6,1,195.21,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-8,11.5,2.026797,2.015607,11.392,1,1,1,0,148603.2,1,194.08,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-8,17.25,2.027732,2.016533,11.39,1,1,1,0,148682.6,1,185.75,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-8,23,2.028484,2.017286,11.389,1,1,1,0,148644.2,1,188.23,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-8,28.75,2.028029,2.016831,11.384,1,1,1,0,148544.2,1,192.89,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-7,2.3,2.026574,2.015542,12.404,1,1,1,0,148979.4,1,187.33,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-7,5.75,2.02909,2.017951,12.374,1,1,1,0.00162,148679.8,1.0145,192.64,0,0.01,0.05
"I7-5600U @ 2.60GHz",0.6,2,-7,11.5,2.030504,2.01931,12.404,1,1,1,0,148769.4,1,187.44,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-7,17.25,2.016662,2.005651,12.3468,1,1,1,0.00612,148621,1.055,190.06,0,0.01,0.51
"I7-5600U @ 2.60GHz",0.6,2,-7,23,2.027102,2.015701,12.358,1,1,1,0,148685.1,1,186.91,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-7,28.75,2.029164,2.017963,12.374,1,1,1,0,148644.2,1,194.72,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-6,2.3,2.029903,2.018791,12.98825,1,1,1,7.5e-05,149152.2,1.0007,186.4475,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-6,5.75,2.030213,2.019091,13.00275,1,1,1,2.5e-05,148770.1,1.00025,182.3575,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-6,11.5,1.925351,1.914756,12.35957,1,1,1,0.0519575,148589.4,1.467575,186.845,0.0075,0.01,0.465
"I7-5600U @ 2.60GHz",0.6,2,-6,17.25,2.015935,2.004917,13.02,1,1,1,0.00645,148513.6,1.058125,184.385,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-6,23,2.025881,2.014731,12.9841,1,1,1,0.0018575,148628.1,1.01665,187.6075,0,0.0025,0.15
"I7-5600U @ 2.60GHz",0.6,2,-6,28.75,2.027678,2.016486,12.99275,1,1,1,0.0006545,148656.4,1.00585,183.6425,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-5,2.3,2.032761,2.021665,13.572,1,1,1,0,148820.8,1,193.2,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-5,5.75,1.975087,1.964511,13.504,1,1,1,0.025002,148705.6,1.225,191.81,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-5,11.5,2.028726,2.01753,13.512,1,1,1,0,148667.2,1,187.17,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-5,17.25,1.980938,1.97033,13.423,1,1,1,0.025,148657,1.22,188.1,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-5,23,2.026879,2.015809,13.438,1,1,1,0,148580,1,188.43,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-5,28.75,2.029575,2.018375,13.384,1,1,1,0,148465,1,195.42,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-4,2.3,2.026817,2.015798,14.439,1,1,1,0.0028,148999.8,1.0251,188.4,0,0.02,0.14
"I7-5600U @ 2.60GHz",0.6,2,-4,5.75,2.029032,2.017874,14.441,1,1,1,0,148749.1,1,187.87,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-4,11.5,2.031113,2.019918,14.426,1,1,1,8e-04,148462.4,1.0072,193.75,0,0.01,0
"I7-5600U @ 2.60GHz",0.6,2,-4,17.25,2.031415,2.020212,14.423,1,1,1,0,148618.6,1,187.8,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-4,23,2.028984,2.01791,14.461,1,1,1,0,148633.8,1,187.87,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-4,28.75,2.029273,2.018073,14.46,1,1,1,0,148459.8,1,187.26,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-3,2.3,2.025715,2.014693,15.154,1,1,1,0,149225.1,1,185.92,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-3,5.75,2.026332,2.01518,15.155,1,1,1,0,148746.6,1,187.5,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-3,11.5,2.032284,2.021084,15.153,1,1,1,0,148769.4,1,189.39,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-3,17.25,2.027127,2.01594,15.159,1,1,1,0.0012,148531.5,1.0107,186.36,0,0.01,0.08
"I7-5600U @ 2.60GHz",0.6,2,-3,23,2.029165,2.017965,15.149,1,1,1,0,148659.4,1,185.14,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-3,28.75,2.030119,2.018919,15.162,1,1,1,0,148749,1,186.67,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-2,2.3,2.023882,2.012839,15.976,1,1,1,0.0028,149145.8,1.0252,184.98,0,0.01,0.2
"I7-5600U @ 2.60GHz",0.6,2,-2,5.75,2.016942,2.005844,15.965,1,1,1,0.00583,148905.1,1.0525,186.54,0,0.01,0.4
"I7-5600U @ 2.60GHz",0.6,2,-2,11.5,1.979085,1.968279,16.046,1,1,1,0.025,148769.6,1.225,186.46,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-2,17.25,2.028341,2.017142,16.058,1,1,1,0,148743.8,1,185.3,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-2,23,2.027642,2.016445,16.036,1,1,1,0,148690.2,1,186.35,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-2,28.75,2.03151,2.020433,16.031,1,1,1,0,148480.3,1,185.23,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-1,2.3,2.027239,2.016182,17.142,1,1,1,8e-04,149102.8,1.007167,188.1633,0,0.003333333,0.07
"I7-5600U @ 2.60GHz",0.6,2,-1,5.75,2.031386,2.020235,17.151,1,1,1,0,148718.4,1,191.39,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-1,11.5,2.030348,2.019193,17.17733,1,1,1,0,148605.7,1,187.0333,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-1,17.25,2.026463,2.015274,17.17,1,1,1,0.00068,148587.8,1.006067,186.73,0,0.003333333,0.04
"I7-5600U @ 2.60GHz",0.6,2,-1,23,2.028478,2.017212,17.16167,1,1,1,0,148631.4,1,188.23,0,0,0
"I7-5600U @ 2.60GHz",0.6,2,-1,28.75,2.023598,2.012464,17.12367,1,1,1,0.001923333,148530.7,1.0173,189.95,0,0.003333333,0.18
"I7-5600U @ 2.60GHz",0.6,2,4,2.3,1.950513,1.939868,21.94625,1,1,1,0.0381,149135.2,1.34295,184.825,0.01,0.02,0.99
"I7-5600U @ 2.60GHz",0.6,2,4,5.75,2.016246,2.005173,22.6885,1,1,1,0.006765,148692.9,1.06095,184.1,0,0.015,0.635
"I7-5600U @ 2.60GHz",0.6,2,4,11.5,2.019705,2.008556,22.7485,1,1,1,0.00419,148595.7,1.03755,190.015,0,0.015,0.465
"I7-5600U @ 2.60GHz",0.6,2,4,17.25,1.968007,1.957145,22.07791,1,1,1,0.029905,148678.6,1.2695,185.005,0.01,0.015,0.55
"I7-5600U @ 2.60GHz",0.6,2,4,23,2.013342,2.002291,22.662,1,1,1,0.007725,148613.2,1.0694,181.835,0,0.015,0.67
"I7-5600U @ 2.60GHz",0.6,2,4,28.75,2.020072,2.008918,22.735,1,1,1,0.003775,148548.1,1.0341,183.215,0,0.01,0.24
"I7-5600U @ 2.60GHz",0.6,2,14,2.3,1.919262,1.908956,30.31465,1,1,1,0.0538175,149130.9,1.48205,186.26,0.015,0.025,0.915
"I7-5600U @ 2.60GHz",0.6,2,14,5.75,1.992881,1.982071,31.5555,1,1,1,0.016951,148722.2,1.15025,182.78,0,0.015,0.325
"I7-5600U @ 2.60GHz",0.6,2,14,11.5,1.989071,1.978247,31.5135,1,1,1,0.019092,148662.9,1.16735,181.76,0,0.015,0.64
"I7-5600U @ 2.60GHz",0.6,2,14,17.25,2.011197,2.000102,31.45,1,1,1,0.009815,148590.6,1.0881,185.27,0,0.02,0.97
"I7-5600U @ 2.60GHz",0.6,2,14,23,1.990665,1.979826,31.5605,1,1,1,0.018001,148587.7,1.15965,186.37,0,0.015,0.63
"I7-5600U @ 2.60GHz",0.6,2,14,28.75,2.023635,2.012532,31.549,1,1,1,0.002912,148637.8,1.0262,181.08,0,0.01,0.325
"I7-5600U @ 2.60GHz",0.6,4,-16,2.3,2.676596,2.527064,4.3444,0.3628,0.264,0.1937,0.027276,25429.2,2.2701,203.24,0,0.01,0.12
"I7-5600U @ 2.60GHz",0.6,4,-16,5.75,3.239543,3.226999,4.2883,1,1,1,0.00362,147283.2,2.0979,199.15,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-16,11.5,3.242324,3.229535,4.3112,1,1,1,0.0028,147250.9,2.0875,195.96,0,0.01,0.22
"I7-5600U @ 2.60GHz",0.6,4,-16,17.25,3.232416,3.219581,4.3036,1,1,1,0.002818,147199.7,2.078,210.07,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-16,23,3.246221,3.233344,4.327,1,1,1,0.001717,147083.5,2.0711,198.6,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-16,28.75,3.239469,3.226589,4.3174,1,1,1,7e-04,147108.2,2.0556,198.14,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-15,2.3,2.722855,2.552685,5.8201,0.3161859,0.2161681,0.1833,0,22969.18,1.1288,202.93,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-15,5.75,3.244801,3.232257,5.7228,1,1,1,0,147307.2,1.1347,199.17,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-15,11.5,3.242602,3.229769,5.7637,1,1,1,0,147095.4,1.1257,195.66,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-15,17.25,3.242589,3.229716,5.7183,1,1,1,0,147151.7,1.1429,195.58,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-15,23,3.248586,3.235693,5.7058,1,1,1,0,147119.5,1.1415,197.88,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-15,28.75,3.239124,3.226243,5.768,1,1,1,8e-04,147113.3,1.1299,201.57,0,0.01,0
"I7-5600U @ 2.60GHz",0.6,4,-14,2.3,2.640382,2.435455,6.6363,0.3045716,0.209394,0.1812,0,21393.7,1.0096,194.38,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-14,5.75,3.246145,3.233523,6.5531,1,1,1,0,147299.5,1.0122,191.36,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-14,11.5,3.242849,3.230028,6.5359,1,1,1,0,147186.9,1.011,195.23,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-14,17.25,3.252146,3.239255,6.5412,1,1,1,0,147118.4,1.0099,192.78,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-14,23,3.244372,3.231482,6.5498,1,1,1,0,147123.5,1.0111,198.33,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-14,28.75,3.225499,3.212668,6.5106,1,1,1,0.00487,147143.4,1.0551,192.64,0,0.01,0.52
"I7-5600U @ 2.60GHz",0.6,4,-13,2.3,2.777776,2.618897,6.5348,0.3298,0.2396,0.2087,0,24691.45,1.0217,200.11,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-13,5.75,3.248079,3.235475,6.5139,1,1,1,0,147251.5,1.0247,191.28,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-13,11.5,3.243476,3.230667,6.5086,1,1,1,0,147156.8,1.0221,194.3,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-13,17.25,3.244184,3.23131,6.5055,1,1,1,0,147169,1.0235,200.38,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-13,23,3.247729,3.234835,6.5202,1,1,1,0,147186.9,1.0238,189.89,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-13,28.75,3.246872,3.233973,6.5095,1,1,1,0,147184.3,1.0257,193.81,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-12,2.3,2.68049,2.496674,8.0687,0.2909,0.1964,0.1648,0,20854.83,1.0001,199.27,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-12,5.75,3.250291,3.237677,7.98,1,1,1,0,147273.9,1.0001,191.94,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-12,11.5,3.247343,3.234527,7.9643,1,1,1,0,147115.8,1,193.14,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-12,17.25,3.252846,3.239959,7.9416,1,1,1,0,147133.1,1.0002,192.77,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-12,23,3.253334,3.240429,8.0019,1,1,1,0,147194.6,1.0001,199.65,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-12,28.75,3.249177,3.236276,8.0163,1,1,1,0,147067.2,1,192.3,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-11,2.3,2.712016,2.536136,8.31705,0.3083107,0.1996297,0.1443505,0.000725,18076.71,1.00655,195.64,0,0.005,0
"I7-5600U @ 2.60GHz",0.6,4,-11,5.75,3.233797,3.221322,8.25345,1,1,1,0.003039,147428.6,1.02735,197.23,0,0.01,0.215
"I7-5600U @ 2.60GHz",0.6,4,-11,11.5,3.245645,3.232822,8.27745,1,1,1,0,147147.5,1.0004,193.915,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-11,17.25,3.19894,3.18625,8.155837,1,1,1,0.0154985,147105.8,1.13945,200.14,0.005,0.005,0.235
"I7-5600U @ 2.60GHz",0.6,4,-11,23,3.241175,3.228309,8.2331,1,1,1,0.00283,147144.6,1.02565,194.64,0,0.005,0.27
"I7-5600U @ 2.60GHz",0.6,4,-11,28.75,3.249132,3.236231,8.27005,1,1,1,0,147101.4,1.00005,191.315,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-10,2.3,2.710293,2.532798,9.6395,0.3278,0.1988,0.1014,0.00122,11242.93,1.011,195.96,0,0.01,0.09
"I7-5600U @ 2.60GHz",0.6,4,-10,5.75,3.206712,3.194268,9.4949,1,1,1,0.01296,147409.1,1.1165,199.2,0.01,0.01,0.59
"I7-5600U @ 2.60GHz",0.6,4,-10,11.5,3.245277,3.23245,9.6226,1,1,1,0.000404,147190.1,1.0036,193.75,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-10,17.25,3.246693,3.233811,9.6026,1,1,1,5e-04,147143.4,1.0044,190.67,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-10,23,3.241746,3.228862,9.6226,1,1,1,0,147138.2,1,191.62,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-10,28.75,3.2437,3.230807,9.607,1,1,1,0,147112.6,1,191.52,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-9,2.3,2.635473,2.438951,10.612,0.2481,0.1569,0.126,0,15284.3,1,195.96,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-9,5.75,3.253403,3.24079,10.541,1,1,1,0,147381.4,1,193,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-9,11.5,3.223449,3.210722,10.4749,1,1,1,0.00771,147148.5,1.0693,199.71,0,0.02,0.59
"I7-5600U @ 2.60GHz",0.6,4,-9,17.25,3.243206,3.23033,10.545,1,1,1,0,147140.8,1,191.15,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-9,23,3.24499,3.231777,10.55,1,1,1,0,147051.8,1,191.85,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-9,28.75,3.242839,3.229945,10.562,1,1,1,0,147054.4,1,195.43,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-8,2.3,2.718947,2.573359,11.436,0.3081,0.2228,0.1829,0,22683.24,1,197.8,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-8,5.75,3.253082,3.24045,11.395,1,1,1,0,147427.5,1,199.26,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-8,11.5,3.250894,3.238068,11.378,1,1,1,0,147213.1,1,200.45,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-8,17.25,3.250478,3.237596,11.387,1,1,1,0,147095.4,1,193.14,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-8,23,3.252419,3.239723,11.38,1,1,1,0,147067.2,1,198.55,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-8,28.75,3.23013,3.217287,11.3606,1,1,1,0.0044,147144,1.0395,191.34,0,0.01,0.51
"I7-5600U @ 2.60GHz",0.6,4,-7,2.3,2.686787,2.520789,12.447,0.2943,0.1758,0.121,0.00494,15711.99,1.0443,198.81,0,0.01,0.49
"I7-5600U @ 2.60GHz",0.6,4,-7,5.75,3.241865,3.229254,12.371,1,1,1,0,147325.1,1,195.97,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-7,11.5,3.241499,3.228699,12.386,1,1,1,0,147169,1,192.78,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-7,17.25,3.252246,3.239359,12.387,1,1,1,0,147102.4,1,199.8,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-7,23,3.241965,3.22908,12.357,1,1,1,0,147097.9,1,193.83,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-7,28.75,3.226456,3.213628,12.3374,1,1,1,0.00525,147010.9,1.0473,204.36,0,0.01,0.54
"I7-5600U @ 2.60GHz",0.6,4,-6,2.3,2.670582,2.485293,13.0725,0.277375,0.179725,0.1373,5.375e-05,16012.08,1.000475,195.3525,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-6,5.75,3.246944,3.234336,13.004,1,1,1,1e-04,147307.7,1.0009,188.3625,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-6,11.5,3.210806,3.198117,12.95709,1,1,1,0.0107865,147173.4,1.0972,189.58,0.0025,0.0025,0.1475
"I7-5600U @ 2.60GHz",0.6,4,-6,17.25,3.227767,3.215096,13.01875,1,1,1,0.00625,147113.3,1.05625,192.59,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-6,23,3.246314,3.233429,12.99425,1,1,1,0.000575,147110.9,1.0051,192.96,0,0.0025,0.0175
"I7-5600U @ 2.60GHz",0.6,4,-6,28.75,3.239941,3.22707,12.98157,1,1,1,0.0021225,147120,1.019025,189.6125,0,0.005,0.1625
"I7-5600U @ 2.60GHz",0.6,4,-5,2.3,2.621003,2.425663,13.609,0.2771,0.1733,0.1154,0.00247,15233.74,1.0222,204.41,0,0.02,0.16
"I7-5600U @ 2.60GHz",0.6,4,-5,5.75,3.161473,3.149501,13.482,1,1,1,0.026204,147313.4,1.2358,201.16,0,0.01,0.08
"I7-5600U @ 2.60GHz",0.6,4,-5,11.5,3.248077,3.235249,13.496,1,1,1,0,147164.5,1,194.02,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-5,17.25,3.165056,3.152812,13.432,1,1,1,0.025,147044.2,1.225,195.59,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-5,23,3.229902,3.217259,13.425,1,1,1,0.00322,147027.2,1.029,194.37,0,0.01,0.3
"I7-5600U @ 2.60GHz",0.6,4,-5,28.75,3.246938,3.23404,13.373,1,1,1,0,147064.6,1,194.74,0,0,0
"I7-5600U @ 2.60GHz",0.6,4,-4,2.3,2.696614,2.518335,14.508,0.3099,0.2041,0.1525,0.002325,18166.35,1.0209,196.23,0,0.01,0.13
